raw_row_id,invoice_no,stock_code,description,customer_id,country,transaction_status,issue_type,issue_description
18454,537823,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18455,537823,84050,PINK HEART SHAPE EGG FRYING PAN,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18456,537823,84251B,"GREETING CARD, STICKY GORDON",UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18457,537823,84251G,"GREETING CARD, OVERCROWDED POOL.",UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18458,537823,84313B,BLUE TV TRAY TABLE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18459,537823,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18460,537823,84375,SET OF 20 KIDS COOKIE CUTTERS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18461,537823,84378,SET OF 3 HEART COOKIE CUTTERS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18462,537823,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18463,537823,84459A,PINK METAL CHICKEN HEART,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18464,537823,84508C,BLUE CIRCLES DESIGN TEDDY,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18465,537823,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18466,537823,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18467,537823,84598,BOYS ALPHABET IRON ON PATCHES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18468,537823,84659A,WHITE TRAVEL ALARM CLOCK,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18469,537823,84692,BOX OF 24 COCKTAIL PARASOLS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18470,537823,84754,S/15 SILVER GLASS BAUBLES IN BAG,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18471,537823,84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18472,537823,84836,ZINC METAL HEART DECORATION,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18473,537823,84840,SWEETHEART CARRY-ALL BASKET,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18474,537823,84879,ASSORTED COLOUR BIRD ORNAMENT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18475,537823,84912B,GREEN ROSE WASHBAG,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18476,537823,84913A,SOFT PINK ROSE TOWEL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18477,537823,84913B,MINT GREEN ROSE TOWEL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18478,537823,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18479,537823,84946,ANTIQUE SILVER TEA GLASS ETCHED,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18480,537823,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18481,537823,84970S,HANGING HEART ZINC T-LIGHT HOLDER,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18482,537823,84971S,SMALL HEART FLOWERS HOOK,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18483,537823,84992,72 SWEETHEART FAIRY CAKE CASES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18484,537823,84993A,75 GREEN PETIT FOUR CASES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18485,537823,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18486,537823,85014B,RED RETROSPOT UMBRELLA,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18487,537823,85016,SET OF 6 VINTAGE NOTELETS KIT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18488,537823,85017B,ENVELOPE 50 BLOSSOM IMAGES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18489,537823,85032D,YULETIDE IMAGES GIFT WRAP SET,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18490,537823,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18491,537823,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18492,537823,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18493,537823,85049A,TRADITIONAL CHRISTMAS RIBBONS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18494,537823,85049E,SCANDINAVIAN REDS RIBBONS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18495,537823,85053,FRENCH ENAMEL CANDLEHOLDER,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18496,537823,85066,CREAM SWEETHEART MINI CHEST,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18497,537823,85099B,JUMBO BAG RED RETROSPOT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18498,537823,85099C,JUMBO  BAG BAROQUE BLACK WHITE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18499,537823,85099F,JUMBO BAG STRAWBERRY,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18500,537823,85114B,IVORY ENCHANTED FOREST PLACEMAT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18501,537823,85116,BLACK CANDELABRA T-LIGHT HOLDER,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18502,537823,85123A,WHITE HANGING HEART T-LIGHT HOLDER,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18503,537823,85124C,GREEN JUICY FRUIT PHOTO FRAME,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18504,537823,85125,SMALL ROUND CUT GLASS CANDLESTICK,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18505,537823,85129B,BEADED CRYSTAL HEART GREEN SMALL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18506,537823,85131B,BEADED CRYSTAL HEART GREEN ON STICK,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18507,537823,85131D,BEADED CRYSTAL HEART PINK ON STICK,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18508,537823,85132C,CHARLIE AND LOLA FIGURES TINS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18509,537823,85135C,RED DRAGONFLY HELICOPTER,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18510,537823,85136A,YELLOW SHARK HELICOPTER,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18511,537823,85152,HAND OVER THE CHOCOLATE   SIGN,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18512,537823,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18513,537823,85174,S/4 CACTI CANDLES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18514,537823,85199S,SMALL HANGING IVORY/RED WOOD BIRD,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18515,537823,85227,SET OF 6 3D KIT CARDS FOR KIDS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18516,537823,85231B,CINAMMON SET OF 9 T-LIGHTS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18517,537823,90005A,JADE GREEN ENAMEL HAIR COMB,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18518,537823,90018B,GOLD M.O.P ORBIT DROP EARRINGS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18519,537823,90019C,SILVER BLACK ORBIT BRACELET,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18520,537823,90034,WHITE SILVER NECKLACE SHELL GLASS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18521,537823,90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18522,537823,90040C,MURANO STYLE GLASS BRACELET GOLD,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18523,537823,90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18524,537823,90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18525,537823,90089,PINK CRYSTAL SKULL PHONE CHARM,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18526,537823,90096,NECKLACE+BRACELET SET BLUE BLOSSOM,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18527,537823,90104,PURPLE FRANGIPANI HAIRCLIP,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18528,537823,90115,SUMMER BUTTERFLIES BAG CHARM,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18529,537823,90120A,PINK MURANO TWIST BRACELET,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18530,537823,90173,PAIR BUTTERFLY HAIR CLIPS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18531,537823,90200C,BLUE SWEETHEART BRACELET,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18532,537823,90201D,GREEN ENAMEL FLOWER RING,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18533,537823,90209B,GREEN ENAMEL+GLASS HAIR COMB,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18534,537823,90214C,"LETTER ""C"" BLING KEY RING",UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18535,537823,90214E,"LETTER ""E"" BLING KEY RING",UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18536,537823,90214F,"LETTER ""F"" BLING KEY RING",UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18537,537823,90214H,"LETTER ""H"" BLING KEY RING",UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18538,537823,90214K,"LETTER ""K"" BLING KEY RING",UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18539,537823,90214M,"LETTER ""M"" BLING KEY RING",UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18540,537823,90214P,"LETTER ""P"" BLING KEY RING",UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18541,537823,90214S,"LETTER ""S"" BLING KEY RING",UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18542,537823,DOT,DOTCOM POSTAGE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18543,537823,84946,ANTIQUE SILVER TEA GLASS ETCHED,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18544,537823,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18545,537823,10002,INFLATABLE POLITICAL GLOBE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18546,537823,10135,COLOURING PENCILS BROWN TUBE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18547,537823,15034,PAPER POCKET TRAVELING FAN,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18548,537823,15036,ASSORTED COLOURS SILK FAN,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18549,537823,15060B,FAIRY CAKE DESIGN UMBRELLA,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18550,537823,16168M,FUNKY MONKEY GIFT BAG MEDIUM,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18551,537823,16225,RATTLE SNAKE EGGS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18552,537823,16235,RECYCLED PENCIL WITH RABBIT ERASER,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18553,537823,17013D,ORIGAMI ROSE INCENSE IN TUBE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18554,537823,17084N,FAIRY DREAMS INCENSE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18555,537823,17091J,VANILLA INCENSE IN TIN,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18556,537823,17096,ASSORTED LAQUERED INCENSE HOLDERS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18557,537823,18098C,PORCELAIN BUTTERFLY OIL BURNER,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18558,537823,20616,CHERRY BLOSSOM PASSPORT COVER,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18559,537823,20622,VIPPASSPORT COVER,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18560,537823,20662,FIRST CLASS HOLIDAY PURSE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18561,537823,20663,QUEEN OF THE SKIES HOLIDAY PURSE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18562,537823,20665,RED RETROSPOT PURSE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18563,537823,20668,DISCO BALL CHRISTMAS DECORATION,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18564,537823,20669,RED HEART LUGGAGE TAG,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18565,537823,20676,RED RETROSPOT BOWL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18566,537823,20677,PINK POLKADOT BOWL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18567,537823,20679,EDWARDIAN PARASOL RED,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18568,537823,20682,RED RETROSPOT CHILDRENS UMBRELLA,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18569,537823,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18570,537823,20712,JUMBO BAG WOODLAND ANIMALS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18571,537823,20713,JUMBO BAG OWLS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18572,537823,20719,WOODLAND CHARLOTTE BAG,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18573,537823,20723,STRAWBERRY CHARLOTTE BAG,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18574,537823,20724,RED RETROSPOT CHARLOTTE BAG,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18575,537823,20725,LUNCH BAG RED RETROSPOT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18576,537823,20733,GOLD MINI TAPE MEASURE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18577,537823,20754,RETROSPOT RED WASHING UP GLOVES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18578,537823,20761,BLUE PAISLEY SKETCHBOOK,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18579,537823,20762,GREEN FERN SKETCHBOOK,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18580,537823,20766,GARDEN PATH SKETCHBOOK,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18581,537823,20775,DAISY NOTEBOOK,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18582,537823,20832,RED FLOCK LOVE HEART PHOTO FRAME,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18583,537823,20866,BLUE ROSE FABRIC MIRROR,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18584,537823,20886,BOX OF 9 PEBBLE CANDLES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18585,537823,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18586,537823,20961,STRAWBERRY BATH SPONGE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18587,537823,20963,APPLE BATH SPONGE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18588,537823,20966,SANDWICH BATH SPONGE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18589,537823,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18590,537823,20971,PINK BLUE FELT CRAFT TRINKET BOX,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18591,537823,20972,PINK CREAM FELT CRAFT TRINKET BOX,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18592,537823,20973,12 PENCIL SMALL TUBE WOODLAND,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18593,537823,20974,12 PENCILS SMALL TUBE SKULL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18594,537823,20975,12 PENCILS SMALL TUBE RED RETROSPOT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18595,537823,20998,ROSE DU SUD OVEN GLOVE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18596,537823,21001,ROSE DU SUD WASHBAG,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18597,537823,21012,ANTIQUE ALL GLASS CANDLESTICK,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18598,537823,21014,SWISS CHALET TREE DECORATION,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18599,537823,21039,RED RETROSPOT SHOPPING BAG,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18600,537823,21058,PARTY INVITES WOODLAND,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18601,537823,21067,VINTAGE RED TEATIME MUG,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18602,537823,21078,SET/20 STRAWBERRY PAPER NAPKINS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18603,537823,21098,CHRISTMAS TOILET ROLL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18604,537823,21107,CREAM SLICE FLANNEL PINK SPOT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18605,537823,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18606,537823,21112,"SWISS ROLL TOWEL, PINK  SPOTS",UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18607,537823,21125,SET 6 FOOTBALL CELEBRATION CANDLES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18608,537823,21126,SET OF 6 GIRLS CELEBRATION CANDLES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18609,537823,21147,JINGLE BELLS TREE DECORATION,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
18610,537823,21156,RETROSPOT CHILDRENS APRON,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
