customer_id,country,first_invoice_date,last_invoice_date,transaction_line_count,completed_sales_amount,cancelled_amount
17252,United Kingdom,2011-06-06 16:41:00,2011-08-15 09:45:00,87,353.86,0.0
17253,United Kingdom,2011-11-21 12:59:00,2011-11-21 12:59:00,18,178.26,0.0
17254,United Kingdom,2011-11-24 14:09:00,2011-12-05 12:46:00,112,272.44,0.0
17255,United Kingdom,2011-02-13 15:18:00,2011-10-30 12:18:00,78,298.41,0.0
17256,United Kingdom,2011-01-31 14:53:00,2011-08-24 13:30:00,16,240.0,0.0
17259,United Kingdom,2010-12-06 12:55:00,2011-07-14 15:01:00,124,603.37,0.0
17262,United Kingdom,2010-12-08 13:30:00,2011-10-18 12:56:00,12,1253.36,0.0
17263,United Kingdom,2011-05-15 14:32:00,2011-05-15 14:32:00,23,63.44,0.0
17265,United Kingdom,2011-06-12 12:00:00,2011-07-24 10:49:00,127,562.9,0.0
17266,United Kingdom,2011-07-15 11:57:00,2011-12-07 14:12:00,80,310.64,0.0
17267,United Kingdom,2011-08-04 17:19:00,2011-08-04 17:22:00,38,317.62,0.0
17268,United Kingdom,2011-04-08 13:20:00,2011-08-24 10:06:00,6,763.64,0.0
17272,United Kingdom,2011-03-22 12:05:00,2011-10-28 16:37:00,116,2148.63,4.1
17274,United Kingdom,2011-11-04 13:16:00,2011-11-04 13:16:00,27,111.98,0.0
17277,United Kingdom,2011-01-21 12:37:00,2011-04-26 12:47:00,69,1065.35,0.0
17278,United Kingdom,2011-04-12 13:10:00,2011-04-12 13:10:00,15,246.04,0.0
17279,United Kingdom,2011-10-13 11:58:00,2011-10-13 11:58:00,9,187.83,0.0
17282,United Kingdom,2011-02-13 11:36:00,2011-08-01 14:29:00,94,1703.41,0.0
17284,United Kingdom,2011-01-07 14:31:00,2011-10-10 14:38:00,294,1652.58,10.9
17286,United Kingdom,2011-11-18 12:47:00,2011-11-18 12:47:00,45,153.92,0.0
17287,United Kingdom,2010-12-02 12:22:00,2011-11-13 13:27:00,124,1064.11,0.0
17288,United Kingdom,2010-12-16 13:33:00,2011-11-30 16:09:00,142,1419.73,0.0
17289,United Kingdom,2011-06-12 13:51:00,2011-11-08 12:01:00,112,944.41,8.25
17290,United Kingdom,2011-11-23 15:53:00,2011-12-06 12:38:00,102,525.24,0.0
17291,United Kingdom,2011-02-04 13:04:00,2011-02-04 13:04:00,1,550.8,0.0
17293,United Kingdom,2010-12-13 14:55:00,2011-12-01 14:37:00,135,1875.11,0.0
17295,United Kingdom,2011-10-06 12:22:00,2011-11-11 10:49:00,69,556.95,0.0
17297,United Kingdom,2011-11-22 14:43:00,2011-11-22 14:43:00,51,131.78,0.0
17298,United Kingdom,2011-08-07 12:21:00,2011-08-30 16:43:00,30,498.42,0.0
17299,United Kingdom,2011-06-19 16:04:00,2011-11-28 12:01:00,57,669.11,0.0
17301,United Kingdom,2011-11-18 13:43:00,2011-11-18 13:43:00,66,197.63,0.0
17302,United Kingdom,2011-02-07 10:14:00,2011-11-25 09:36:00,81,1135.63,15.7
17303,United Kingdom,2010-12-13 13:32:00,2010-12-13 13:32:00,53,250.04,0.0
17306,United Kingdom,2010-12-21 13:34:00,2011-11-29 12:14:00,69,8631.31,30.58
17307,United Kingdom,2010-12-09 15:24:00,2010-12-09 15:24:00,1,0.0,152.64
17309,United Kingdom,2011-09-05 15:20:00,2011-09-05 15:20:00,12,82.75,0.0
17311,United Kingdom,2011-01-27 10:56:00,2011-09-22 14:11:00,55,1384.85,0.0
17312,United Kingdom,2011-07-03 13:12:00,2011-07-24 11:52:00,14,644.3,0.0
17313,United Kingdom,2011-11-08 15:45:00,2011-11-22 09:23:00,28,2328.84,40.71
17314,United Kingdom,2011-01-31 11:25:00,2011-11-15 09:41:00,136,2527.92,13.16
17315,United Kingdom,2010-12-17 12:19:00,2011-12-09 11:58:00,487,6292.26,87.8
17317,United Kingdom,2011-09-11 12:45:00,2011-10-24 17:26:00,11,2600.34,76.32
17320,United Kingdom,2010-12-06 15:38:00,2011-08-31 13:31:00,73,1200.62,0.0
17321,United Kingdom,2011-10-03 11:34:00,2011-12-01 13:41:00,107,700.86,0.0
17323,United Kingdom,2011-02-20 14:38:00,2011-11-24 17:29:00,204,921.07,12.08
17324,United Kingdom,2010-12-08 12:45:00,2011-11-22 10:34:00,50,990.23,0.0
17325,United Kingdom,2011-03-04 13:09:00,2011-03-04 13:09:00,6,96.8,0.0
17329,United Kingdom,2011-01-28 15:29:00,2011-11-25 14:24:00,33,523.11,0.0
17330,United Kingdom,2011-10-03 11:26:00,2011-11-17 08:56:00,6,363.9,0.0
17331,United Kingdom,2011-08-08 11:55:00,2011-08-08 11:55:00,1,175.2,0.0
17333,United Kingdom,2011-09-15 10:11:00,2011-09-15 10:11:00,28,494.25,0.0
17334,United Kingdom,2011-02-04 09:03:00,2011-02-11 16:34:00,12,307.02,0.42
17337,United Kingdom,2011-02-02 17:06:00,2011-07-11 14:56:00,548,2027.87,83.55
17338,United Kingdom,2010-12-13 12:57:00,2011-11-22 14:23:00,757,6643.93,31.75
17339,United Kingdom,2010-12-09 14:44:00,2011-09-06 13:29:00,9,243.36,0.0
17340,United Kingdom,2010-12-08 15:56:00,2011-11-30 17:12:00,424,12353.29,462.11
17341,United Kingdom,2010-12-08 12:46:00,2011-07-06 12:33:00,183,781.36,0.0
17343,United Kingdom,2010-12-19 15:07:00,2010-12-19 15:07:00,17,193.64,0.0
17344,United Kingdom,2011-10-24 12:56:00,2011-10-24 12:56:00,32,160.57,0.0
17345,United Kingdom,2011-05-27 12:26:00,2011-11-24 15:03:00,87,537.74,0.0
17346,United Kingdom,2010-12-01 14:34:00,2011-12-06 12:18:00,503,2676.56,64.98
17347,United Kingdom,2011-09-14 13:12:00,2011-09-14 13:12:00,1,228.96,0.0
17348,United Kingdom,2011-02-15 10:49:00,2011-11-25 11:25:00,215,1159.52,0.0
17349,United Kingdom,2011-06-13 14:29:00,2011-06-13 14:29:00,9,110.75,0.0
17350,United Kingdom,2011-10-19 16:05:00,2011-12-01 15:47:00,72,1286.07,29.88
17351,United Kingdom,2011-03-11 16:05:00,2011-11-03 18:45:00,27,587.15,0.0
17353,United Kingdom,2011-07-08 16:17:00,2011-08-02 17:19:00,8,1740.0,0.0
17354,United Kingdom,2011-10-20 10:34:00,2011-10-20 10:34:00,16,1393.06,0.0
17356,United Kingdom,2011-02-01 11:07:00,2011-02-01 11:07:00,19,178.22,0.0
17357,United Kingdom,2011-11-15 16:29:00,2011-11-15 16:30:00,45,388.14,0.0
17358,United Kingdom,2010-12-19 14:16:00,2011-02-09 16:57:00,59,365.85,0.0
17359,United Kingdom,2011-11-28 14:37:00,2011-11-28 14:37:00,15,127.86,0.0
17360,United Kingdom,2011-06-08 17:09:00,2011-11-22 13:11:00,132,585.79,0.0
17361,United Kingdom,2011-02-21 09:55:00,2011-10-21 15:43:00,29,488.2,0.0
17362,United Kingdom,2011-02-03 10:26:00,2011-04-14 14:43:00,35,312.23,0.0
17364,United Kingdom,2011-01-12 16:57:00,2011-12-09 09:00:00,414,4481.18,25.45
17365,United Kingdom,2011-01-11 12:11:00,2011-11-27 12:13:00,468,4801.56,0.0
17367,United Kingdom,2011-04-15 14:21:00,2011-04-15 14:21:00,34,168.4,0.0
17368,United Kingdom,2011-01-06 11:57:00,2011-11-16 15:26:00,128,1912.67,563.15
17370,United Kingdom,2011-06-23 11:50:00,2011-09-28 10:14:00,33,446.18,0.0
17371,United Kingdom,2010-12-13 15:20:00,2011-11-22 13:30:00,87,423.89,0.0
17372,United Kingdom,2010-12-12 12:00:00,2011-10-30 11:37:00,253,1342.68,0.0
17373,United Kingdom,2011-01-31 11:46:00,2011-10-30 15:28:00,57,646.92,0.0
17374,United Kingdom,2011-03-03 12:53:00,2011-05-05 09:05:00,28,495.77,0.0
17375,United Kingdom,2010-12-13 15:16:00,2011-06-02 17:30:00,71,400.1,27.6
17376,United Kingdom,2011-02-01 14:12:00,2011-09-30 12:36:00,24,203.2,0.0
17377,United Kingdom,2010-12-01 12:35:00,2011-11-16 11:17:00,419,4100.92,175.0
17379,United Kingdom,2011-11-28 13:56:00,2011-11-28 13:56:00,83,404.66,0.0
17381,United Kingdom,2010-12-02 12:58:00,2011-12-01 11:59:00,110,20275.61,3.18
17382,United Kingdom,2011-10-05 13:05:00,2011-10-05 13:05:00,2,65.4,0.0
17383,United Kingdom,2011-12-05 17:36:00,2011-12-05 17:36:00,51,199.29,0.0
17384,United Kingdom,2011-05-04 16:07:00,2011-11-20 15:48:00,15,336.4,0.0
17385,United Kingdom,2011-11-25 11:02:00,2011-11-25 11:02:00,47,261.11,0.0
17386,United Kingdom,2011-06-27 12:11:00,2011-12-02 11:28:00,28,2686.42,0.0
17387,United Kingdom,2011-11-06 11:25:00,2011-11-20 11:00:00,78,784.11,0.0
17388,United Kingdom,2011-02-25 12:28:00,2011-09-23 10:31:00,15,1259.56,0.0
17389,United Kingdom,2011-01-04 17:12:00,2011-12-09 09:38:00,224,31833.68,533.6
17391,United Kingdom,2011-06-28 12:21:00,2011-06-29 09:58:00,3,508.8,0.0
17392,United Kingdom,2010-12-16 19:04:00,2011-02-06 12:48:00,62,457.91,0.0
17394,United Kingdom,2011-05-04 13:22:00,2011-05-04 13:22:00,4,203.87,0.0
17396,United Kingdom,2010-12-03 09:45:00,2011-10-31 14:12:00,27,7330.8,0.0
17397,United Kingdom,2011-11-17 13:58:00,2011-11-17 14:08:00,92,696.41,0.0
17398,United Kingdom,2011-03-29 13:04:00,2011-08-17 09:48:00,38,653.38,0.0
17400,United Kingdom,2010-12-21 17:16:00,2011-08-05 15:38:00,213,2129.96,0.0
17402,United Kingdom,2010-12-05 13:53:00,2011-12-05 10:15:00,59,2633.85,0.0
17403,United Kingdom,2011-11-03 15:18:00,2011-11-03 15:18:00,33,281.62,0.0
17404,Sweden,2010-12-14 13:27:00,2011-12-05 16:26:00,201,31906.82,1606.0
17405,United Kingdom,2011-07-12 14:17:00,2011-12-08 17:12:00,94,1031.41,64.19
17406,United Kingdom,2010-12-08 10:35:00,2011-01-13 12:52:00,116,2200.42,271.7
17408,United Kingdom,2011-06-29 12:53:00,2011-06-29 12:53:00,2,32.65,0.0
17409,United Kingdom,2011-04-05 16:42:00,2011-06-08 10:36:00,13,771.85,0.0
17410,United Kingdom,2011-05-08 15:21:00,2011-11-23 15:46:00,64,1214.72,0.0
17411,United Kingdom,2010-12-09 11:42:00,2011-11-27 14:25:00,43,778.94,30.0
17412,United Kingdom,2010-12-02 16:29:00,2011-12-07 11:36:00,66,1258.06,0.0
17414,United Kingdom,2011-06-08 11:43:00,2011-10-27 12:13:00,6,778.0,0.0
17415,United Kingdom,2011-09-21 12:50:00,2011-09-21 12:50:00,14,507.84,0.0
17416,United Kingdom,2011-03-03 13:45:00,2011-11-10 12:47:00,271,6893.42,55.08
17418,United Kingdom,2011-01-20 11:39:00,2011-10-28 13:00:00,30,463.46,0.0
17419,United Kingdom,2010-12-07 15:03:00,2011-11-28 13:47:00,208,4226.57,25.6
17420,United Kingdom,2010-12-01 09:56:00,2011-10-20 14:52:00,30,598.83,0.0
17422,United Kingdom,2011-02-16 14:44:00,2011-11-23 13:27:00,135,1979.37,126.24
17423,United Kingdom,2011-05-06 09:14:00,2011-10-25 16:49:00,28,698.41,34.78
17425,United Kingdom,2011-10-10 11:37:00,2011-11-20 15:30:00,43,759.17,0.0
17426,United Kingdom,2011-03-02 16:34:00,2011-12-05 16:12:00,272,5037.26,15.0
17427,United Kingdom,2011-09-29 11:29:00,2011-09-29 11:29:00,2,100.8,0.0
17428,United Kingdom,2010-12-06 09:37:00,2011-12-09 09:45:00,343,17256.85,178.4
17429,United Kingdom,2011-05-05 09:53:00,2011-08-11 10:13:00,42,524.92,12.8
17430,United Kingdom,2010-12-09 13:05:00,2011-11-07 09:24:00,14,265.76,0.0
17431,United Kingdom,2011-01-30 14:36:00,2011-01-30 14:36:00,43,403.3,0.0
17432,United Kingdom,2011-11-02 17:30:00,2011-11-21 17:33:00,48,365.76,0.0
17433,United Kingdom,2011-09-12 14:24:00,2011-09-12 14:24:00,54,303.16,0.0
17434,United Kingdom,2011-09-15 13:54:00,2011-12-07 13:16:00,138,2373.82,40.4
17436,United Kingdom,2011-04-27 11:33:00,2011-12-08 12:30:00,9,216.3,0.0
17438,United Kingdom,2011-03-31 10:26:00,2011-04-06 17:16:00,19,388.45,10.15
17440,United Kingdom,2011-04-06 12:05:00,2011-07-15 10:36:00,8,186.42,9.32
17442,United Kingdom,2010-12-09 15:13:00,2011-11-10 14:54:00,140,2248.56,38.3
17443,Canada,2011-05-04 10:47:00,2011-05-04 10:47:00,1,534.24,0.0
17444,Canada,2011-06-20 09:04:00,2011-07-15 12:05:00,135,2940.04,0.0
17446,United Kingdom,2011-02-02 14:40:00,2011-06-16 10:42:00,9,120.9,0.0
17447,United Kingdom,2011-09-29 10:10:00,2011-10-30 14:18:00,36,541.53,0.0
17448,United Kingdom,2011-07-18 12:26:00,2011-07-18 12:26:00,1,0.0,4287.63
17449,United Kingdom,2010-12-15 10:57:00,2011-12-07 16:56:00,279,2520.86,16.0
17450,United Kingdom,2010-12-07 09:23:00,2011-12-01 13:29:00,351,194550.79,7068.62
17451,United Kingdom,2011-08-26 11:54:00,2011-12-08 15:02:00,107,1721.4,72.45
17453,United Kingdom,2011-10-06 17:02:00,2011-11-22 09:42:00,19,486.72,0.0
17454,United Kingdom,2010-12-15 10:54:00,2011-05-31 13:58:00,61,517.53,0.0
17455,United Kingdom,2011-05-20 12:31:00,2011-05-20 12:31:00,8,131.7,0.0
17456,United Kingdom,2010-12-09 15:23:00,2010-12-09 15:23:00,17,249.86,0.0
17457,United Kingdom,2011-01-04 14:33:00,2011-08-05 12:48:00,19,1737.7,0.0
17458,United Kingdom,2011-11-24 13:01:00,2011-11-24 13:01:00,54,316.5,0.0
17459,United Kingdom,2011-10-10 17:00:00,2011-10-27 13:25:00,111,657.3,0.0
17460,United Kingdom,2010-12-01 16:24:00,2011-09-22 10:58:00,37,622.43,169.8
17461,United Kingdom,2011-11-10 12:01:00,2011-11-17 10:21:00,111,757.46,0.0
17462,United Kingdom,2011-02-28 17:01:00,2011-10-19 13:36:00,28,675.69,12.75
17463,United Kingdom,2011-01-30 15:48:00,2011-11-23 13:40:00,219,1896.41,15.05
17464,United Kingdom,2011-07-04 13:19:00,2011-07-04 13:19:00,9,289.96,0.0
17466,United Kingdom,2011-09-22 09:16:00,2011-11-29 13:15:00,41,763.28,0.0
17468,United Kingdom,2011-11-25 12:52:00,2011-11-29 15:33:00,5,137.0,0.0
17469,United Kingdom,2011-05-19 08:55:00,2011-11-23 13:15:00,90,1870.97,27.91
17470,United Kingdom,2010-12-07 09:57:00,2011-10-26 12:42:00,78,1125.07,0.0
17472,United Kingdom,2011-02-13 14:40:00,2011-06-01 14:57:00,181,710.29,0.0
17475,United Kingdom,2011-09-21 14:55:00,2011-09-21 14:55:00,14,194.37,0.0
17480,United Kingdom,2011-09-23 11:39:00,2011-09-27 10:21:00,31,511.82,5.31
17481,United Kingdom,2011-09-07 09:57:00,2011-12-06 12:28:00,83,1255.59,6.25
17483,United Kingdom,2011-06-09 19:40:00,2011-10-05 13:10:00,21,414.04,0.0
17486,United Kingdom,2011-03-23 14:00:00,2011-03-23 14:00:00,24,396.87,0.0
17489,United Kingdom,2011-05-11 11:34:00,2011-10-12 08:56:00,29,376.64,0.0
17490,United Kingdom,2011-06-16 09:15:00,2011-12-09 09:08:00,86,2092.32,165.44
17491,United Kingdom,2010-12-07 12:18:00,2011-12-08 16:18:00,110,3558.87,16.95
17492,United Kingdom,2011-04-05 15:21:00,2011-04-05 15:21:00,12,374.57,0.0
17495,United Kingdom,2011-11-01 12:06:00,2011-12-02 12:08:00,27,497.56,0.0
17496,United Kingdom,2010-12-16 08:39:00,2010-12-16 08:39:00,10,271.05,0.0
17498,United Kingdom,2011-09-25 12:25:00,2011-09-25 12:25:00,17,272.22,0.0
17499,United Kingdom,2011-02-23 09:14:00,2011-02-23 09:14:00,40,622.88,0.0
17500,United Kingdom,2011-11-10 09:08:00,2011-11-22 14:25:00,5,1138.0,0.0
17501,United Kingdom,2011-05-03 09:46:00,2011-05-03 09:47:00,18,288.6,0.0
17502,United Kingdom,2011-11-10 16:39:00,2011-11-30 13:13:00,28,689.1,0.0
17503,United Kingdom,2011-11-01 11:12:00,2011-12-07 09:18:00,38,558.96,0.0
17504,United Kingdom,2011-01-21 11:09:00,2011-05-17 12:59:00,140,2997.03,251.75
17505,United Kingdom,2011-05-18 09:01:00,2011-07-01 12:50:00,52,1145.84,0.0
17506,United Kingdom,2011-09-25 11:39:00,2011-09-30 12:54:00,16,302.2,7.91
17507,United Kingdom,2011-02-03 18:08:00,2011-03-23 11:48:00,88,605.58,0.0
17508,Greece,2011-03-04 08:10:00,2011-03-04 08:10:00,22,387.31,0.0
17509,United Kingdom,2011-10-07 13:14:00,2011-10-13 12:16:00,369,6115.14,14.4
17510,United Kingdom,2011-11-15 10:00:00,2011-11-15 10:00:00,20,308.48,0.0
17511,United Kingdom,2010-12-01 10:19:00,2011-12-07 10:12:00,1076,91062.38,2937.0
17512,United Kingdom,2011-02-11 12:22:00,2011-11-11 12:11:00,106,2924.99,4.95
17513,United Kingdom,2011-09-28 16:42:00,2011-09-28 16:42:00,6,513.2,0.0
17514,United Kingdom,2011-08-03 15:45:00,2011-08-03 15:45:00,40,208.65,0.0
17515,United Kingdom,2011-01-25 14:33:00,2011-11-08 14:04:00,87,639.02,0.0
17516,United Kingdom,2011-02-27 12:41:00,2011-11-24 16:51:00,137,768.08,0.0
17517,United Kingdom,2011-02-04 11:48:00,2011-02-04 11:48:00,11,153.94,0.0
17519,United Kingdom,2010-12-06 15:18:00,2011-11-22 16:43:00,83,1844.02,4.95
17520,United Kingdom,2011-10-17 12:04:00,2011-10-17 12:04:00,30,546.81,0.0
17521,United Kingdom,2011-05-24 15:14:00,2011-11-15 14:00:00,46,723.21,1.25
17522,United Kingdom,2011-05-05 16:31:00,2011-12-08 12:31:00,73,1070.71,0.0
17523,United Kingdom,2011-11-20 13:40:00,2011-11-28 13:20:00,33,652.74,0.0
17524,United Kingdom,2010-12-13 14:32:00,2010-12-13 14:32:00,6,145.0,0.0
17525,United Kingdom,2010-12-15 12:05:00,2010-12-15 12:05:00,9,422.7,0.0
17526,United Kingdom,2010-12-09 12:20:00,2011-12-08 18:56:00,23,1195.9,489.2
17527,United Kingdom,2011-05-05 13:43:00,2011-10-17 12:32:00,49,939.37,50.51
17528,United Kingdom,2011-09-29 13:04:00,2011-12-08 13:27:00,260,3628.5,88.4
17530,United Kingdom,2010-12-09 20:01:00,2011-12-08 18:42:00,394,2385.0,0.0
17531,United Kingdom,2011-06-02 19:17:00,2011-08-11 10:19:00,15,296.7,3.25
17534,United Kingdom,2011-10-17 12:47:00,2011-10-17 12:47:00,9,223.36,0.0
17535,United Kingdom,2011-03-04 15:20:00,2011-03-04 15:20:00,13,164.4,0.0
17536,United Kingdom,2011-06-15 13:23:00,2011-06-15 13:23:00,3,76.5,0.0
17537,United Kingdom,2011-02-09 13:37:00,2011-11-10 10:56:00,75,897.62,0.0
17538,United Kingdom,2011-11-14 12:12:00,2011-11-14 12:12:00,9,98.42,0.0
17540,United Kingdom,2011-01-27 14:35:00,2011-12-01 09:00:00,26,578.9,8.5
17542,United Kingdom,2011-03-15 11:45:00,2011-03-15 11:45:00,25,170.75,0.0
17545,United Kingdom,2011-10-27 13:48:00,2011-10-27 14:04:00,145,645.96,0.0
17547,United Kingdom,2010-12-02 14:29:00,2010-12-02 14:29:00,2,0.0,11.8
17548,United Kingdom,2010-12-01 10:24:00,2011-05-06 10:00:00,17,103.3,244.78
17549,United Kingdom,2011-10-19 10:05:00,2011-11-16 09:59:00,6,148.86,0.0
17550,United Kingdom,2011-04-10 15:19:00,2011-05-26 14:09:00,42,267.16,0.0
17551,United Kingdom,2010-12-15 14:12:00,2010-12-15 14:12:00,43,306.84,0.0
17552,United Kingdom,2010-12-02 18:45:00,2011-10-28 12:14:00,51,930.41,20.45
17553,United Kingdom,2011-08-02 10:00:00,2011-08-02 10:00:00,2,1487.6,0.0
17554,United Kingdom,2011-07-14 20:01:00,2011-12-08 14:15:00,88,1952.45,0.0
17555,United Kingdom,2011-01-09 12:31:00,2011-11-20 12:22:00,106,483.26,0.0
17556,United Kingdom,2011-05-18 10:48:00,2011-05-18 10:48:00,6,157.9,0.0
17557,United Kingdom,2011-09-19 14:23:00,2011-11-25 12:57:00,34,541.46,0.0
17560,United Kingdom,2011-02-02 11:14:00,2011-09-06 09:18:00,27,854.95,0.0
17561,United Kingdom,2011-11-20 12:53:00,2011-11-20 12:53:00,46,167.62,0.0
17562,United Kingdom,2011-06-19 13:06:00,2011-11-25 14:21:00,64,1122.38,15.0
17564,United Kingdom,2011-09-20 14:00:00,2011-11-15 13:27:00,49,454.01,0.0
17566,United Kingdom,2011-11-14 13:42:00,2011-12-01 19:54:00,152,901.21,0.0
17567,United Kingdom,2010-12-02 15:18:00,2011-12-02 15:48:00,177,4331.48,318.92
17569,United Kingdom,2011-01-11 14:15:00,2011-01-11 14:15:00,29,344.14,0.0
17571,United Kingdom,2011-02-14 15:15:00,2011-10-20 15:57:00,299,1498.51,0.0
17572,United Kingdom,2010-12-01 12:51:00,2011-09-29 17:53:00,12,226.75,0.0
17573,United Kingdom,2011-09-07 10:36:00,2011-11-10 13:01:00,26,380.6,17.7
17574,United Kingdom,2011-04-11 09:47:00,2011-04-11 09:47:00,8,185.65,0.0
17576,United Kingdom,2010-12-09 16:57:00,2011-12-01 18:12:00,417,3622.68,164.9
17578,United Kingdom,2011-05-05 18:38:00,2011-06-02 11:42:00,6,143.46,18.72
17579,United Kingdom,2011-06-13 14:12:00,2011-12-05 12:28:00,52,448.9,8.7
17580,United Kingdom,2010-12-16 15:27:00,2011-04-01 12:41:00,45,215.72,0.0
17581,United Kingdom,2010-12-02 14:47:00,2011-12-09 12:21:00,452,11045.04,308.93
17582,United Kingdom,2011-04-17 13:18:00,2011-04-17 13:18:00,29,175.27,0.0
17584,United Kingdom,2011-08-04 14:12:00,2011-12-02 17:12:00,36,1242.3,15.0
17585,United Kingdom,2011-01-05 15:09:00,2011-08-22 13:30:00,214,1133.07,0.0
17588,United Kingdom,2011-04-21 10:31:00,2011-08-31 13:37:00,23,1240.2,0.0
17589,United Kingdom,2011-04-13 13:47:00,2011-10-10 16:58:00,253,2404.17,0.0
17590,United Kingdom,2011-10-30 14:05:00,2011-12-07 12:55:00,201,1479.22,0.0
17591,United Kingdom,2010-12-07 15:39:00,2011-09-27 13:42:00,167,2225.97,10.95
17593,United Kingdom,2010-12-22 10:29:00,2011-12-06 10:30:00,215,3927.34,15.78
17594,United Kingdom,2011-03-30 10:32:00,2011-09-15 16:34:00,50,993.18,0.0
17595,United Kingdom,2011-11-02 16:19:00,2011-11-27 16:08:00,83,388.79,0.0
17596,United Kingdom,2010-12-06 12:34:00,2011-11-16 14:11:00,270,2827.93,0.0
17597,United Kingdom,2011-05-10 11:54:00,2011-05-10 11:54:00,55,2044.37,0.0
17600,United Kingdom,2011-11-22 09:43:00,2011-11-22 09:43:00,13,161.67,0.0
17601,United Kingdom,2011-04-14 18:02:00,2011-04-14 18:02:00,9,116.01,0.0
17602,United Kingdom,2011-01-19 16:18:00,2011-12-07 13:53:00,565,5102.97,52.2
17603,United Kingdom,2011-03-17 14:39:00,2011-10-20 19:19:00,15,394.72,1560.02
17604,United Kingdom,2011-01-31 15:09:00,2011-05-06 13:43:00,63,309.36,0.0
17608,United Kingdom,2011-11-06 13:00:00,2011-11-06 13:06:00,59,193.42,0.0
17609,United Kingdom,2011-01-16 16:23:00,2011-10-30 12:28:00,238,1112.22,8.3
17611,United Kingdom,2010-12-13 13:52:00,2011-12-06 09:46:00,582,3984.22,36.35
17612,United Kingdom,2011-02-15 10:40:00,2011-10-17 14:59:00,142,2048.45,55.69
17613,United Kingdom,2011-02-07 11:20:00,2011-11-17 10:51:00,319,4559.15,49.78
17614,United Kingdom,2011-10-13 16:01:00,2011-10-13 16:01:00,100,390.07,0.0
17615,United Kingdom,2011-05-01 15:33:00,2011-08-01 14:06:00,14,329.6,0.0
17616,United Kingdom,2010-12-07 10:04:00,2011-06-19 10:11:00,3,571.2,0.0
17618,United Kingdom,2010-12-12 16:05:00,2011-12-04 11:50:00,78,971.58,0.0
17619,United Kingdom,2011-01-31 14:18:00,2011-01-31 14:18:00,77,218.52,0.0
17620,United Kingdom,2011-10-11 12:08:00,2011-10-11 12:08:00,4,81.44,0.0
17621,United Kingdom,2010-12-20 13:31:00,2011-11-18 17:11:00,27,1379.9,43.8
17623,United Kingdom,2011-11-07 11:32:00,2011-11-07 11:32:00,33,527.05,0.0
17624,United Kingdom,2011-05-05 17:59:00,2011-11-25 10:52:00,50,843.48,0.0
17625,United Kingdom,2011-03-27 12:21:00,2011-11-21 13:36:00,315,2047.0,0.0
17628,United Kingdom,2011-09-19 15:21:00,2011-09-19 15:21:00,5,75.75,0.0
17629,United Kingdom,2010-12-15 09:58:00,2011-12-04 10:56:00,124,1814.12,30.0
17630,United Kingdom,2011-04-21 14:03:00,2011-06-23 11:58:00,26,503.6,0.0
17631,United Kingdom,2011-04-21 13:22:00,2011-12-08 09:47:00,39,528.33,0.0
17633,United Kingdom,2010-12-15 16:42:00,2011-11-08 13:25:00,72,1324.84,82.5
17634,United Kingdom,2011-01-06 12:45:00,2011-11-03 13:09:00,297,2361.97,0.0
17636,United Kingdom,2011-11-20 14:40:00,2011-12-01 08:29:00,24,285.56,19.63
17637,United Kingdom,2011-08-16 13:25:00,2011-11-08 12:51:00,35,547.06,0.0
17639,United Kingdom,2011-03-08 15:22:00,2011-03-08 15:22:00,7,108.5,0.0
17640,United Kingdom,2011-09-14 09:13:00,2011-09-14 09:13:00,5,621.66,0.0
17642,United Kingdom,2011-06-16 12:55:00,2011-08-12 09:11:00,40,712.29,0.0
17643,United Kingdom,2010-12-01 14:38:00,2010-12-01 14:38:00,8,101.55,0.0
17644,United Kingdom,2011-01-21 17:18:00,2011-12-08 13:43:00,169,2895.64,126.66
17646,United Kingdom,2010-12-09 14:28:00,2011-05-04 13:17:00,54,1008.39,12.73
17647,United Kingdom,2011-10-05 15:38:00,2011-10-05 15:38:00,7,133.06,0.0
17648,United Kingdom,2011-04-04 10:29:00,2011-10-10 09:41:00,92,1797.5,7.95
17649,United Kingdom,2011-07-24 15:53:00,2011-07-28 10:50:00,53,868.49,6.75
17650,United Kingdom,2011-11-18 14:52:00,2011-11-18 14:52:00,8,166.08,0.0
17651,United Kingdom,2011-06-15 15:57:00,2011-11-28 10:29:00,239,3945.0,58.33
17652,United Kingdom,2011-03-03 14:05:00,2011-11-14 12:55:00,270,4867.72,130.59
17653,United Kingdom,2011-08-11 15:24:00,2011-11-10 14:26:00,50,1207.56,31.68
17654,United Kingdom,2011-03-07 13:17:00,2011-03-07 13:17:00,22,117.55,0.0
17655,United Kingdom,2010-12-08 16:45:00,2011-11-29 11:34:00,93,2638.94,67.2
17656,United Kingdom,2011-08-03 10:45:00,2011-09-27 13:04:00,82,1674.69,0.0
17658,United Kingdom,2011-05-12 15:23:00,2011-11-29 11:47:00,23,595.42,109.54
17659,United Kingdom,2010-12-02 16:46:00,2011-12-06 09:29:00,161,2999.46,44.71
17660,United Kingdom,2011-07-21 13:37:00,2011-07-21 13:37:00,45,196.0,0.0
17663,United Kingdom,2011-02-25 14:11:00,2011-11-14 08:56:00,90,1802.91,14.64
17664,United Kingdom,2011-05-11 14:17:00,2011-11-21 11:29:00,43,604.64,0.0
17666,United Kingdom,2011-10-05 11:06:00,2011-12-06 09:06:00,18,728.16,0.0
